Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4629513565,T686917C,NY,OMT,01/13/2017,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0327P,,BK,,,SB FLATBUSH AVE EXT,@ CHAPEL ST,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8523023513,DFB1218,NY,PAS,05/12/2017,14,SUBN,TOYOT,T,13320,52220,61220,20170522,0049,49,49,361823,T201,O,0709A,,BX,O,1865,Bogart Ave,,0,408,c,,YYYYY,0700A,0400P,BK,,2010,,0,H,14-No Standing,,,
8103553736,DKH5943,NY,PAS,08/16/2016,38,SUBN,INFIN,T,10410,17310,17330,20170905,0013,13,13,356304,T102,I,0243P,,NY,F,85,5th Ave,,0,408,h1,,Y,0900A,0700P,WH,,2016,,0,99 6,38-Failure to Display Muni Rec,,,
8523771554,43384ME,NY,COM,06/08/2017,21,VAN,ISUZU,T,11820,50620,9130,20181231,0043,43,43,358596,T201,E,1222P,,BX,O,1472,Beach Ave,,0,408,d1,,Y,1130A,0100P,WH,,2009,,0,04,21-No Parking (street clean),,,
8289034593,25025MG,NY,COM,09/14/2016,82,DELV,HINO,T,10510,34530,34550,20170930,0014,14,14,363141,T106,M,1119A,,NY,F,1029,6th Ave,,0,408,k1,,,,,WH,,2013,,0,75 6,82-Unaltered Commerc Vehicle,,,
7687183186,T657374C,NY,OMT,10/15/2016,70,SUBN,TOYOT,T,43890,61090,18390,20160930,115,115,115,358212,T401,R,1237P,,Q,F,90-13,Elmhurst Ave,,0,408,j3,,YYYYYYY,,,BK,,2010,,0,19-P,70A-Reg. Sticker Expired (NYS),,,
8489123196,659YPH,CT,PAS,03/27/2017,74,SUBN,NS/OT,T,55460,27210,27215,88880088,105,105,105,363099,T402,S,0320P,,Q,F,246-07,Memphis Ave,,0,408,j2,,,,,RED,,0,,0,P,74A-Improperly Displayed Plate,,,
4635073658,HLS8986,NY,PAS,06/14/2017,36,2DSD,FIAT,V,0,0,0,0,,0,0,0,,,0934A,,BK,,,EB EASTERN PKWY @ WA,SHINGTON AVE,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8178031668,DHJ9572,NY,PAS,08/21/2016,40,SUBN,SUBAR,T,37525,14180,14230,20151211,0069,69,69,355076,T302,U,0642A,,K,O,1251,E 82nd St,,0,408,e2,,YYYYYYY,,,GY,,2002,,1,U 32,40-Fire Hydrant,,,
8165032914,HCF6847,NY,PAS,11/10/2016,38,SUBN,CHRYS,T,14080,35330,35380,20171015,0070,70,70,363034,T302,P,0446P,,K,F,1207,Avenue J,,0,408,h1,,YYYYY,0800A,0700P,BK,,2016,,0,02 3,38-Failure to Display Muni Rec,,,
8539455699,FDV7412,NY,PAS,04/18/2017,71,4DSD,TOYOT,T,51730,42030,58330,20181108,0094,94,94,356185,T301,A,0942A,,K,F,130,Huron St,,0,408,j6,,YYYYYYY,,,BL,,1998,,0,17,71A-Insp Sticker Expired (NYS),,,
8421511531,49331KA,NY,COM,09/09/2016,46,DELV,FORD,T,24890,18570,18590,88888888,0019,19,19,363143,T103,Q,0132P,1200P,NY,F,1143,Lexington Ave,,20160909,408,F1,,,,,WHITE,,2009,,0,12 7,46B-Double Parking (Com-100Ft),,,
8547713335,37255JX,NY,COM,06/21/2017,48,REFG,INTER,T,5780,5230,5380,20181031,0078,78,78,364819,T302,J,0342P,,K,F,206,7th Ave,,0,408,e9,,YYYYYYY,,,WH,,1993,,0,02,48-Bike Lane,,,
4630182226,ESJ7843,NY,PAS,01/27/2017,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1211P,,QN,,,EB NORTHERN BV. 77 S,T - 81 ST,0,1180,B,T,,,,BL,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4631919395,JDR1818,PA,PAS,03/20/2017,36,SDN,HONDA,V,0,0,0,0,,0,0,0,,,0309P,,QN,,,WB UNION TRPK @ 213T,H ST,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1422893388,55036MB,NY,COM,04/26/2017,46,VAN,WORKH,P,24890,18990,19010,0,0023,23,23,945266,0023,0000,0950A,,NY,O,1606,LEXINGTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2011,-,0,,,,,
7037587291,62176MC,NY,COM,07/11/2016,14,VAN,FRUEH,T,18070,24890,10210,88888888,0017,17,17,358128,T503,E1,0116P,,NY,F,145,E 54th St,,0,408,c,,YYYYY,0700A,0600P,WHITE,,2012,,0,CC1,14-No Standing,,,
8505355775,FGN5237,NY,PAS,02/14/2017,37,SUBN,ROVER,T,10510,0,0,20181129,0001,1,1,351250,T105,D,0251P,0243P,NY,I,W,6th Ave,30ft S/of White St,0,408,h1,,Y,0700A,0700P,BK,,2015,111-3015,0,040,37-Expired Muni Meter,,,
8531176633,62119MJ,NY,COM,06/21/2017,38,UTIL,INTER,T,26670,61490,35020,20171108,0044,44,44,364914,T201,K,0158P,,BX,F,57,E 167th St,,0,408,h1,,Y,0800A,0700P,WH,,2003,,0,37,38-Failure to Display Muni Rec,,,
8084033591,DYY3317,NY,PAS,12/10/2016,21,4DSD,BMW,T,18950,25390,27790,20170405,0023,23,23,355156,T103,A,0814A,,NY,F,55,E 99th St,,0,408,d1,,Y,0800A,0830A,BK,,2015,,0,B 77,21-No Parking (street clean),,,
7573441540,12094MJ,NY,COM,12/09/2016,46,VAN,FORD,T,77150,28530,28560,20180323,0047,47,47,363967,T202,F,0119P,,BX,F,4135,White Plains Rd,,0,408,F1,,,,,WHITE,,2006,,0,18 2,46B-Double Parking (Com-100Ft),,,
1412108378,ESJ9081,NY,PAS,01/17/2017,21,SUBN,AUDI,S,13610,20890,45290,20170528,0001,1,0,594530,MN01,0000,0320A,,NY,F,366,BROADWAY,,0,408,D1,,BYBBYBB,0200A,0600A,GREY,0,2015,-,0,,,,,
7081945958,27123ME,NY,COM,01/28/2017,37,DELV,MITSU,T,29620,20220,59520,20180430,0048,48,48,361365,T201,H,0959A,0935A,BX,F,738,E Tremont Ave,,0,408,h1,,Y,0830A,0700P,WH,,0,205-3016,0,57,37-Expired Muni Meter,,,
8419505134,2119412,IN,PAS,09/10/2016,69,TR/C,VOLVO,T,10610,34430,34450,88880088,0014,14,14,363941,T102,K,0723A,,NY,F,431,7th Ave,,0,408,h1,,YYYYYY,0700A,0700P,WHITE,,0,,0,04 6,69-Failure to Disp Muni Recpt,,,
8558413484,CTW4177,NY,PAS,06/21/2017,14,4DSD,FORD,T,8790,0,0,20180116,109,109,109,354002,T401,G,0214P,,Q,I,N,37th Ave,15ft W/of Main St,0,408,c,,YYYYYYY,,,RD,,2014,,0,05,14-No Standing,,,
1423473991,HCY4580,99,PAS,06/13/2017,71,SDN,HONDA,P,17090,16400,12310,20180330,0009,9,110,355635,T110,0000,1039A,,NY,O,632,E 5TH ST,,0,408,E1,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
7602873671,AG87564,CT,PAS,05/27/2017,20,4DSD,MITSU,T,67820,56820,26520,88880088,0044,44,44,345264,T720,A,0907A,,BX,F,899,Teller Ave,,0,408,d,,YYYYYYY,,,BLUE,,0,,0,C,20A-No Parking (Non-COM),,,
8489453410,GZU8635,NY,PAS,12/30/2016,20,4DSD,TOYOT,T,24740,15505,15380,20170630,103,103,103,363123,T402,R,0101P,,Q,F,9247,172nd St,,0,408,d,,YYYYYYY,,,RD,,1990,,0,CC1,20A-No Parking (Non-COM),,,
8522304350,31715ME,NY,COM,03/01/2017,46,2DSD,INTER,T,31290,40404,40404,20170331,0030,30,30,350433,T103,L,0309P,,NY,F,770,St Nicholas Pl,,0,408,F1,,YYYYYYY,,,WH,,0,,0,K,46B-Double Parking (Com-100Ft),,,
8484013364,2298592,IN,PAS,02/22/2017,14,REFG,INTER,T,34410,0,0,88880088,0014,14,14,356559,T102,I,0835A,,NY,I,N,W 32nd St,40ft W/of 6th Ave,0,408,c,,YYYYYYY,,,WHITE,,0,,0,D,14-No Standing,,,
1415691009,HHS4713,NY,PAS,09/19/2016,14,SDN,CHEVR,P,57130,13630,38730,20180804,0075,75,75,943226,0075,0000,0912A,,K,F,1257,LORING AV,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2002,-,0,,,,,
8402503690,EGE9360,NY,PAS,10/24/2016,71,4DSD,TOYOT,T,24465,40404,40404,20180226,0063,63,63,363964,Broo,P,0614P,,K,F,2184,Campus Rd,,0,408,j6,,YYYYYYY,,,SILVE,,2008,,0,20 3,71A-Insp Sticker Expired (NYS),,,
4627999094,JLV6081,PA,PAS,12/07/2016,36,SW,CADIL,V,0,0,0,0,,0,0,0,,,0104P,,BK,,,WB EASTERN PKWY @ CL,ASSON AVE,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8473319278,4306DME,NJ,PAS,12/15/2016,21,4DSD,NISSA,T,22230,22060,22055,88888888,0060,60,60,351343,T302,L,0920A,,K,F,2944,Brighton 8th St,,0,408,d1,,Y  Y,0900A,1030A,BLACK,,0,,0,N 32,21-No Parking (street clean),,,
8491703068,ARD1433,NY,PAS,02/14/2017,38,4DSD,NISSA,T,6380,6380,6480,20170822,0068,68,68,362599,T302,R,0532P,,K,F,3823,13th Ave,,0,408,h1,,YYYY,0800A,0700P,GY,,2015,,0,51,38-Failure to Display Muni Rec,,,
8394008860,HCD5565,NY,PAS,08/12/2016,21,SUBN,NISSA,T,41730,37330,37380,20171009,0063,63,63,356963,T802,A,0036A,,K,O,5725,Foster Ave,,0,408,d1,,Y  Y,1200A,0300A,BK,,2015,,0,A 31,21-No Parking (street clean),,,
1412617972,GHX1889,PA,PAS,08/31/2016,21,SDN,CHRYS,S,6880,9830,9880,0,0062,62,0,981230,KN11,0000,0807A,,K,F,6514,18 AVE,,0,408,D1,,YYYYYYB,0800,0830A,GREY,0,0,-,0,,,,,
7660639389,14490JY,NY,COM,10/07/2016,14,DELV,CHEVR,T,25390,18870,18890,88888888,0019,19,19,354212,T103,G,0945A,,NY,F,1375,Madison Ave,,0,408,c,,YYYYYYY,,,WHITE,,2007,,0,52 7,14-No Standing,,,
4630758975,FBH4051,NY,PAS,02/15/2017,36,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,0722A,,BK,,,NB KINGS HWY @ E 94T,H ST,0,1180,B,T,,,,GY,,0,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8510522418,GZE1165,NY,PAS,04/06/2017,21,SUBN,TOYOT,T,12440,39595,53190,20170624,109,109,109,341921,T401,L,1127A,,Q,F,130-01,60th Ave,,0,408,d1,,Y,1100A,1230A,WH,,2008,,0,Z,21-No Parking (street clean),,,
8512360586,K10FJB,NJ,PAS,05/08/2017,21,SUBN,JEEP,T,0,0,0,88880088,0019,19,19,361352,T103,BB,0910A,,NY,F,325,E 80th St,,0,408,d1,,Y  Y,0900A,1030A,GREY,,0,,0,CC1,21-No Parking (street clean),,,
8516352766,DRW8383,NY,PAS,03/03/2017,21,SUBN,TOYOT,T,35490,44990,29690,20180618,0020,20,20,356300,T103,CC,0947A,,NY,F,320,W 86th St,,0,408,d1,,Y  Y,0830A,1000A,GY,,2007,,0,33,21-No Parking (street clean),,,
4624488593,DRAINS2,NY,COM,09/30/2016,36,VAN,FORD,V,0,0,0,0,,0,0,0,,,0219P,,QN,,,WB QUEENS BLVD @ 56T,H ST,0,1180,B,T,,,,BL,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1419114761,HBU4005,NY,PAS,03/28/2017,21,SDN,NISSA,S,64830,31830,19230,20171119,0077,77,0,611159,KN08,0000,0841A,,K,O,110,NEW YORK AVE,,0,408,D1,,BYBBYBB,0830A,1000A,GRAY,0,2012,-,0,,,,,
8507059375,50004MC,NY,COM,03/22/2017,69,VAN,CHEVR,T,13610,30790,29290,20181231,0005,5,5,362543,T101,A,0726A,,NY,F,550,Broadway,,0,408,h1,,YYYYY,0700A,0600P,WH,,2013,,0,15,69-Failure to Disp Muni Recpt,,,
8464538030,HEZ9059,NY,PAS,03/04/2017,71,4DSD,NISSA,T,24090,0,0,20180228,107,107,107,345317,T402,X,0755A,,Q,I,W,161st St,80ft N/of Grand Cent,0,408,j6,,YYYYYYY,,,BL,,2016,,0,J,71A-Insp Sticker Expired (NYS),,,
5095274231,HKM8749,NY,PAS,02/08/2017,7,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,0629P,,QN,,,BEACH CHANNEL DR (S/,B) @ HASSOCK ST,0,1111,D,T,,,,BL,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
1417497488,FTJ8702,NY,PAS,02/28/2017,21,SUBN,HONDA,S,69720,26490,26550,20171106,0042,42,0,612318,BX03,0000,0819A,,BX,F,890,TRINITY AVENUE,,0,408,D1,,BYBBYBB,0800A,0930A,WHITE,0,2012,-,0,,,,,
4630740053,T636197C,NY,OMT,02/13/2017,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1158A,,MN,,,NB ADAM CLAYTN PWL J,R BV W147 ST - W151,0,1180,B,T,,,,GY,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4631723956,E829PJ,FL,PAS,03/13/2017,36,4D,AUDI,V,0,0,0,0,,0,0,0,,,1152A,,QN,,,EB JAMAICA AVE @ 222,ND ST,0,1180,B,T,,,,GLD,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8519600499,HJJ4620,NY,PAS,02/14/2017,37,4DSD,ME/BE,T,36270,10410,24690,20180705,0028,28,28,364860,T103,R,0631P,0632A,NY,F,18W,W 125th St,,0,408,h1,,YYYYY,1100A,0700P,WH,,2014,101-3021,0,CC1,37-Expired Muni Meter,,,
1408781360,62943,NY,COM,03/22/2017,14,DELV,MERCU,P,30370,41720,12550,0,0045,45,420,927266,0420,0000,0545P,,BX,O,100,EINSTEIN LOOP,,0,408,C,,BBBBBBB,ALL,ALL,BROWN,0,1997,-,0,,,,,
8343551928,EVL5623,NY,PAS,11/25/2016,24,SUBN,NISSA,T,70630,0,0,20170908,0075,75,75,337785,T301,Y,1039A,,K,I,W,Pine St,15ft S/of Dumont Ave,0,408,d5,,YYYYY,0700A,0700P,GY,,2008,,0,W 31,24-No Parking (exc auth veh),,,
7188337871,22809MH,NY,COM,12/27/2016,38,VAN,FORD,T,36420,27270,27300,20170831,0046,46,46,364836,T201,L,0148P,,BX,F,2450,Grand Concourse,,0,408,h1,,Y,0800A,0700P,WHITE,,2011,,0,27 2,38-Failure to Display Muni Rec,,,
8474575436,FYK4537,NY,PAS,01/18/2017,71,PICK,FORD,T,23140,5590,5670,20180216,109,109,109,362215,T401,N,0501P,,Q,F,10-12,148th St,,0,408,j6,,YYYYYYY,,,RD,,2001,,0,A,71A-Insp Sticker Expired (NYS),,,
8540308538,44121MK,NY,COM,05/31/2017,19,VAN,FRUEH,T,23230,18930,12730,88880088,0083,83,83,358133,T301,G,1234P,,K,F,899,Broadway,,0,408,c3,,YYYYYYY,,,BROWN,,2018,,0,A,19-No Stand (bus stop),,,
1411257133,EED2838,NY,PAS,08/19/2016,21,SUBN,JEEP,S,52520,41820,59120,20180305,0050,50,0,583225,BX08,0000,0825A,,BX,F,5786,MOSHOLU AVENUE,,0,408,D1,,YBYBYBB,0800A,0830A,BLUE,0,2014,-,0,,,,,
1419227567,GTZ4956,NY,PAS,05/05/2017,21,SUBN,FORD,S,54930,73690,67030,20181204,0071,71,0,539520,KN09,0000,1007A,,K,F,268,LEFFERTS AVE,,0,408,D1,,BYBBYBB,0930A,1100A,GRAY,0,2007,-,0,,,,,
7813742965,72496MD,NY,COM,09/12/2016,14,DELV,INTER,T,15350,32700,12520,20161231,0001,1,1,357360,T105,E,1240P,,NY,F,90,Church St,,0,408,c,,YYYYYYY,,,WH,,2014,,0,070,14-No Standing,,,
8250016488,GML4662,NY,PAS,09/27/2016,31,4DSD,NISSA,T,33390,25020,34030,20180121,0006,6,6,363461,T105,D,0338P,,NY,F,837,Washington St,,0,408,l3,,YYYYY,0700A,0400P,BL,,2014,,0,047,31-No Stand (Com. Mtr. Zone),,,
8477058520,HHM2609,NY,PAS,06/26/2017,14,4DSD,INFIN,T,10610,34450,34470,20171106,0014,14,14,364019,T102,P,0712A,,NY,O,450,7th Ave,,0,408,c,,YYYYYY,0700A,0700P,GY,,2007,,0,20,14-No Standing,,,
8502102497,AH57795,CT,PAS,05/26/2017,14,SUBN,CADIL,T,18170,10210,10110,88880088,0017,17,17,363131,T506,H,0311P,,NY,F,223,E 59th St,,0,408,c,,Y,0300P,0800P,SILVE,,0,,0,26,14-No Standing,,,
8100548729,548162,NY,PAS,04/03/2017,14,SUBN,BMW,T,21730,35780,35780,20170809,113,113,113,358569,T402,S,0628P,,Q,F,168-10,127th Ave,,0,408,c,,YYYYYYY,,,BK,,2006,,0,R,14-No Standing,,,
5093775241,EUG6686,NY,PAS,10/05/2016,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0910P,,BK,,,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,GY,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
4627295832,DXX7414,NY,PAS,11/23/2016,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0928A,,QN,,,EB GRAND CENTRAL PKW,Y @ 164TH PL,0,1180,B,T,,,,GY,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1419071919,ETY5616,NY,PAS,02/06/2017,21,SDN,TOYOT,S,40930,60830,74230,20171009,0071,71,0,583289,KN09,0000,0745A,,K,O,587,FLATBUSH AV,,0,408,D1,,YYYYYYB,0730A,0800A,SILVE,0,2009,-,0,,,,,
8180529794,ESZ6100,NY,PAS,07/08/2016,50,SUBN,HONDA,T,0,0,0,20170504,0066,66,66,362559,T302,J,0253P,,K,I,S,41st St,0ft E/of 1st Ave,0,408,e5,,,,,GY,,2008,,0,S 32,50-Crosswalk,,,
4635095927,BDN4029,NY,PAS,06/14/2017,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,1247P,,BK,,,SB EASTERN PKWY @ TR,UXTON ST,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8553004648,HDB7334,NY,PAS,05/14/2017,20,SUBN,NISSA,T,19290,57790,8440,20180118,115,115,115,363538,T401,P,0945A,,Q,O,33-47,100th St,,0,408,d,,YYYYYYY,,,BK,,2007,,0,17-A,20A-No Parking (Non-COM),,,
1419666265,BD93477,99,COM,03/22/2017,66,TRAI,,S,82480,37442,61000,0,0063,63,0,821149,BK18,0000,0815A,,K,O,6183,STRICKLAND AVE,,0,408,D1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
8417501241,INTER07,NY,COM,09/12/2016,37,VAN,FORD,T,34230,10810,10910,20170531,0010,10,10,364014,T102,K,0202P,0119P,NY,O,332,W 23rd St,,20160912,408,h1,,YYYYY,1000A,0400P,WH,,2007,144-3778,0,99 6,37-Expired Muni Meter,,,
7768292819,ALW9110,NY,PAS,07/08/2016,21,4DSD,CHEVR,T,14740,0,0,20171106,112,112,112,346007,T402,Y,0836A,,Q,I,N,70th Ave,49ft E/of Austin St,0,408,d1,,Y,0830A,0900A,RED,,2005,,0,08 4,21-No Parking (street clean),,,
8548679025,HCE5909,NY,PAS,06/06/2017,46,PICK,DODGE,T,72230,54070,12130,20170923,0071,71,71,364935,T302,C,0940A,,K,F,1470,President St,,0,408,f1,,YYYYYYY,,,BK,,2016,,0,C,46A-Double Parking (Non-COM),,,
7496237309,GZN9898,NY,PAS,07/12/2016,21,PICK,FORD,T,7400,42490,28020,20170709,114,114,114,357112,T401,C,0944A,,Q,F,22-09,26th St,,0,408,d1,,Y,0930A,1100A,BL,,2015,,0,35-A,21-No Parking (street clean),,,
7491093309,HGF7532,NY,PAS,11/19/2016,38,SUBN,FORD,T,56490,20940,21040,20180613,102,102,102,357098,T402,A,0852A,,Q,F,116-07,Myrtle Ave,,0,408,h1,,Y,0800A,0700P,BL,,2003,,0,35 4,38-Failure to Display Muni Rec,,,
8343050058,BSE0204,AZ,PAS,11/14/2016,21,SUBN,TOYOT,T,19230,5280,5430,20170088,0084,84,84,353041,T301,M,0958A,,K,O,332,Bergen St,,0,408,d1,,Y,0930A,1100A,WHITE,,0,,0,U 31,21-No Parking (street clean),,,
8155543470,CCY5104,GA,PAS,09/17/2016,38,4DSD,KIA,T,54100,81930,81030,20170488,0083,83,83,347470,T301,E,1234P,,K,F,372,Knickerbocker Ave,,0,408,h1,,Y,0830A,0700P,GREY,,0,,0,11 3,38-Failure to Display Muni Rec,,,
7005112003,63547MC,NY,COM,11/15/2016,40,DELV,ISUZU,T,57790,23090,23190,88888888,111,111,111,357054,T401,V,0636P,,Q,F,147-25,Northern Blvd,,0,408,e2,,YYYYYYY,,,BROWN,,2012,,0,28 4,40-Fire Hydrant,,,
8173022471,JXT8531,PA,PAS,08/09/2016,20,4DSD,HONDA,T,54050,26630,38130,20170388,0067,67,67,361784,T302,J,0157P,,K,F,9717,Kings Hwy,,0,408,d,,Y,0800A,0600P,TAN,,0,,0,L 32,20A-No Parking (Non-COM),,,
7437199129,FXD9300,NY,PAS,09/12/2016,71,SUBN,NISSA,T,24090,18040,18140,20180201,103,103,103,363057,T402,F,0355P,,Q,F,89-20,161st St,,0,408,j6,,YYYYYYY,,,GY,,2008,,0,19 4,71A-Insp Sticker Expired (NYS),,,
4633523120,HMR4253,NY,PAS,05/08/2017,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1059A,,MN,,,NB BROADWAY @ W 196T,H ST,0,1180,B,T,,,,GY,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7490795576,EFE2865,NY,PAS,10/20/2016,21,SUBN,NISSA,T,51930,0,0,20170430,0094,94,94,349496,Broo,P,0917A,,K,I,N,India St,20ft W/of Franklin S,0,408,d1,,Y  Y,0830A,1000A,GY,,2005,,0,18 3,21-No Parking (street clean),,,
7146735503,778825N,NJ,PAS,09/16/2016,21,PICK,DODGE,T,20640,0,0,88888888,115,115,115,349562,T401,M,0937A,,Q,I,E,113th St,40ft N/of 37th Ave,0,408,d1,,Y,0930A,1100A,OTHER,,0,,0,P 41,21-No Parking (street clean),,,
8482023421,39263MB,NY,COM,06/08/2017,69,VAN,FORD,T,13610,0,0,88880088,0014,14,14,350424,T106,O,1226P,,NY,I,W,Broadway,30ft S/of W 42nd St,0,408,h1,,YYYYY,0700A,0600P,OTHER,,2010,,0,30,69-Failure to Disp Muni Recpt,,,
8504362917,2121NYP,NJ,PAS,04/13/2017,20,SUBN,NISSA,T,10510,45290,32900,88880088,0001,1,1,356563,T105,H,1035A,,NY,O,19,6th Ave,,0,408,d,,YYYYY,0800A,0700P,BLACK,,0,,0,028,20A-No Parking (Non-COM),,,
7879423631,FBY7160,NY,PAS,12/15/2016,38,4DSD,NISSA,T,10010,19090,19110,20180502,0019,19,19,330692,T502,,0939A,,NY,F,2058,1st Ave,,0,408,h1,,YYYYY,0900A,0700P,GY,,2004,,0,07 6,38-Failure to Display Muni Rec,,,
1422923459,HCD3067,NY,PAS,05/31/2017,20,SDN,TOYOT,P,36050,13610,29690,20170914,0026,26,26,942819,0026,0000,0950A,,NY,F,619,W 114 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2015,-,0,,,,,
8437500072,22115MA,NY,COM,08/05/2016,14,TR/C,MITSU,T,18190,0,0,20160831,0019,19,19,359608,T103,CC,0835A,,NY,I,S,E 60th St,15ft W/of 3rd Ave,0,408,c,,YYYYYYY,,,WH,,2008,,0,01 7,14-No Standing,,,
4626783740,GSB1657,NY,PAS,11/14/2016,36,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0429P,,QN,,,EB ATLANTIC AVE @ 85,TH ST,0,1180,B,T,,,,WH,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8528226499,XCES41,NJ,PAS,06/10/2017,46,DELV,ISUZU,T,26610,76450,40120,20170088,0041,41,41,364848,T201,L,0925A,,BX,F,1072,E 165th St,,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,02,46B-Double Parking (Com-100Ft),,,
1412025175,476ZZV,CT,999,08/19/2016,21,SDN,LEXUS,S,10210,17290,17310,0,0013,13,0,588792,MN06,0000,0743A,,NY,F,161,3RD AVENUE,,0,408,D1,,YYYYYYB,0730A,0800A,BLACK,0,2009,-,0,,,,,
5096080249,AMX6943,NY,PAS,04/19/2017,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0952A,,QN,,,WB QUEENS BLVD @ 58T,H ST,0,1111,D,T,,,,RD,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
8533573492,GHT4467,NY,PAS,06/22/2017,21,SUBN,ME/BE,T,20830,70930,18830,20170716,0075,75,75,344778,T301,M,0837A,,K,O,289,Bradford St,,0,408,d1,,Y  Y,0800A,0930A,BK,,2009,,0,N,21-No Parking (street clean),,,
8026722619,GMS4812,NY,PAS,11/12/2016,38,SUBN,TOYOT,T,24440,0,0,20180423,103,103,103,363492,T402,G,0124P,,Q,I,W,168th Pl,45ft S/of Jamaica Av,0,408,h1,,Y,0900A,0700P,TN,,2015,,0,19 4,38-Failure to Display Muni Rec,,,
7079844915,QAR2256,GA,PAS,12/13/2016,20,4DSD,TOYOT,T,12990,0,0,20170888,112,112,112,362640,T402,L,1103A,,Q,I,S,63rd Ave,15ft E/of 99th St,0,408,d,,YYYYY,0800A,0600P,ORANG,,0,,0,K 42,20A-No Parking (Non-COM),,,
1412881481,FLW9998,NY,PAS,08/20/2016,21,SUBN,TOYOT,S,22680,22530,75910,20170610,0060,60,0,979755,KS13,0000,0807A,,K,F,1101,BRIGHTON BEACH AVENU,,0,408,D1,,YYYYYYB,0800A,0830A,BLACK,0,2011,-,0,,,,,
8551803189,GTJ6878,NY,PAS,04/25/2017,14,4DSD,HONDA,T,33530,0,0,20180925,0070,70,70,365310,T302,O,1215P,,K,I,S,Dorchester Rd,10ft E/of E 19th St,0,408,c,,YYYYYYY,,,GY,,2002,,0,12,14-No Standing,,,
1415843533,BWM,NY,PAS,10/31/2016,21,SDN,HONDA,S,81830,60330,83630,0,0060,60,0,917740,BK13,0000,0830A,,K,F,2915,STILLWELL AVE,,0,408,D1,,YYYYYYB,0800A,0900A,SILVE,0,2002,-,0,,,,,
4629102814,FXB7758,NY,PAS,01/04/2017,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1208P,,ST,,,NB HYLAN BLVD @ W FI,NGERBOARD RD,0,1180,B,T,,,,RD,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4631403196,HBN0855,TX,PAS,03/06/2017,36,4D,CHRYS,V,0,0,0,0,,0,0,0,,,1155A,,QN,,,NB FRANCIS LEWIS BLV,D @ 93RD AVE,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
